año,comuna,CIIU,sección,descripción sección,división,descripción división,grupo,descripción grupo,clase,descripción clase,empresas
2019,Aranjuez,4653,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,46,"Comercio al por mayor y en comisión o por contrata, excepto el comercio de vehículos automotores y motocicletas",465,Comercio al por mayor de maquinaria y equipo ,4653,Comercio al por mayor de maquinaria y equipo agropecuarios,0
2019,Aranjuez,4659,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,46,"Comercio al por mayor y en comisión o por contrata, excepto el comercio de vehículos automotores y motocicletas",465,Comercio al por mayor de maquinaria y equipo ,4659,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,2
2019,Aranjuez,4661,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,46,"Comercio al por mayor y en comisión o por contrata, excepto el comercio de vehículos automotores y motocicletas",466,Comercio al por mayor especializado de otros productos,4661,"Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",2
2019,Aranjuez,4662,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,46,"Comercio al por mayor y en comisión o por contrata, excepto el comercio de vehículos automotores y motocicletas",466,Comercio al por mayor especializado de otros productos,4662,Comercio al por mayor de metales y productos metalíferos,0
2019,Aranjuez,4663,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,46,"Comercio al por mayor y en comisión o por contrata, excepto el comercio de vehículos automotores y motocicletas",466,Comercio al por mayor especializado de otros productos,4663,"Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",13
2019,Aranjuez,4664,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,46,"Comercio al por mayor y en comisión o por contrata, excepto el comercio de vehículos automotores y motocicletas",466,Comercio al por mayor especializado de otros productos,4664,"Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",4
2019,Aranjuez,4665,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,46,"Comercio al por mayor y en comisión o por contrata, excepto el comercio de vehículos automotores y motocicletas",466,Comercio al por mayor especializado de otros productos,4665,"Comercio al por mayor de desperdicios, desechos y chatarra",29
2019,Aranjuez,6531,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,65,"Seguros (incluso el reaseguro), seguros sociales y fondos de pensiones, excepto la seguridad social",653,Servicios de seguros sociales de pensiones,6531,Régimen de prima media con prestación definida (RPM),0
2019,Aranjuez,4669,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,46,"Comercio al por mayor y en comisión o por contrata, excepto el comercio de vehículos automotores y motocicletas",466,Comercio al por mayor especializado de otros productos,4669,Comercio al por mayor de otros productos n.c.p.,3
2019,Aranjuez,4690,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,46,"Comercio al por mayor y en comisión o por contrata, excepto el comercio de vehículos automotores y motocicletas",469,Comercio al por mayor no especializado,4690,Comercio al por mayor no especializado,3
2019,Aranjuez,4711,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",471,Comercio al por menor en establecimientos no especializados,4711,"Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco",321
2019,Aranjuez,4719,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",471,Comercio al por menor en establecimientos no especializados,4719,"Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas y tabaco",109
2019,Aranjuez,4721,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",472,"Comercio al por menor de alimentos (víveres en general), bebidas y tabaco, en establecimientos especializados",4721,Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados,31
2019,Aranjuez,4722,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",472,"Comercio al por menor de alimentos (víveres en general), bebidas y tabaco, en establecimientos especializados",4722,"Comercio al por menor de leche, productos lácteos y huevos, en establecimientos especializados",17
2019,Aranjuez,4723,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",472,"Comercio al por menor de alimentos (víveres en general), bebidas y tabaco, en establecimientos especializados",4723,"Comercio al por menor de carnes (incluye aves de corral), productos cárnicos, pescados y productos de mar, en establecimientos especializados",53
2019,Aranjuez,4724,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",472,"Comercio al por menor de alimentos (víveres en general), bebidas y tabaco, en establecimientos especializados",4724,"Comercio al por menor de bebidas y productos del tabaco, en establecimientos especializados",53
2019,Aranjuez,4729,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",472,"Comercio al por menor de alimentos (víveres en general), bebidas y tabaco, en establecimientos especializados",4729,"Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados",32
2019,Aranjuez,4731,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",473,"Comercio al por menor de combustible, lubricantes, aditivos y productos de limpieza para automotores, en establecimientos especializados",4731,Comercio al por menor de combustible para automotores,9
2019,Aranjuez,4732,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",473,"Comercio al por menor de combustible, lubricantes, aditivos y productos de limpieza para automotores, en establecimientos especializados",4732,"Comercio al por menor de lubricantes (aceites, grasas), aditivos y productos de limpieza para vehículos automotores",12
2019,Aranjuez,4741,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",474,"Comercio al por menor de equipos de informática y de comunicaciones, en establecimientos especializados",4741,"Comercio al por menor de computadores, equipos periféricos, programas de informática y equipos de telecomunicaciones en establecimientos especializados",24
2019,Aranjuez,4742,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",474,"Comercio al por menor de equipos de informática y de comunicaciones, en establecimientos especializados",4742,"Comercio al por menor de equipos y aparatos de sonido y de video, en establecimientos especializados",2
2019,Aranjuez,4751,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",475,Comercio al por menor de otros enseres domésticos en establecimientos especializados,4751,Comercio al por menor de productos textiles en establecimientos especializados,9
2019,Aranjuez,4752,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",475,Comercio al por menor de otros enseres domésticos en establecimientos especializados,4752,"Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",82
2019,Aranjuez,4753,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",475,Comercio al por menor de otros enseres domésticos en establecimientos especializados,4753,"Comercio al por menor de tapices, alfombras y cubrimientos para paredes y pisos en establecimientos especializados",0
2019,Aranjuez,4754,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",475,Comercio al por menor de otros enseres domésticos en establecimientos especializados,4754,"Comercio al por menor de electrodomésticos y gasodomésticos de uso doméstico, muebles y equipos de iluminación",12
2019,Aranjuez,4755,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",475,Comercio al por menor de otros enseres domésticos en establecimientos especializados,4755,Comercio al por menor de artículos y utensilios de uso doméstico,10
2019,Aranjuez,4759,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",475,Comercio al por menor de otros enseres domésticos en establecimientos especializados,4759,Comercio al por menor de otros artículos domésticos en establecimientos especializados,35
2019,Aranjuez,4761,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",476,"Comercio al por menor de artículos culturales y de entretenimiento, en establecimientos especializados",4761,"Comercio al por menor de libros, periódicos, materiales y artículos de papelería y escritorio, en establecimientos especializados",38
2019,Aranjuez,4762,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",476,"Comercio al por menor de artículos culturales y de entretenimiento, en establecimientos especializados",4762,"Comercio al por menor de artículos deportivos, en establecimientos especializados ",4
2019,Aranjuez,4769,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",476,"Comercio al por menor de artículos culturales y de entretenimiento, en establecimientos especializados",4769,Comercio al por menor de otros artículos culturales y de entretenimiento n.c.p. en establecimientos especializados,0
2019,Aranjuez,4771,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",477,Comercio al por menor de otros productos en establecimientos especializados,4771,Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,75
2019,Aranjuez,4772,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",477,Comercio al por menor de otros productos en establecimientos especializados,4772,Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados.,17
2019,Aranjuez,4773,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",477,Comercio al por menor de otros productos en establecimientos especializados,4773,"Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados",91
2019,Aranjuez,4774,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",477,Comercio al por menor de otros productos en establecimientos especializados,4774,Comercio al por menor de otros productos nuevos en establecimientos especializados,30
2019,Aranjuez,4775,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",477,Comercio al por menor de otros productos en establecimientos especializados,4775,Comercio al por menor de artículos de segunda mano,11
2019,Aranjuez,4781,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",478,Comercio al por menor en puestos de venta móviles,4781,"Comercio al por menor de alimentos, bebidas y tabaco, en puestos de venta móviles",1
2019,Aranjuez,4782,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",478,Comercio al por menor en puestos de venta móviles,4782,"Comercio al por menor de productos textiles, prendas de vestir y calzado, en puestos de venta móviles",2
2019,Aranjuez,4789,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,47,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",478,Comercio al por menor en puestos de venta móviles,4789,Comercio al por menor de otros productos en puestos de venta móviles,2
