"AÑO","CIIU","Descripción","ALTAVISTA","ARANJUEZ","BELEN","BUENOS AIRES","CASTILLA","DOCE DE OCTUBRE","EL POBLADO","GUAYABAL","LA AMERICA","LA CANDELARIA","LAURELES-ESTADIO","MANRIQUE","PALMITAS","POPULAR","ROBLEDO","SAN ANTONIO DE PRADO","SAN CRISTOBAL","SAN JAVIER","SANTA CRUZ","SANTA ELENA","VILLA HERMOSA","Sin georreferenciar"
"2022","4,753","Comercio al por menor de tapices, alfombras y recubrimientos para paredes y pisos en establecimientos especializados","1","1","4","0","2","2","9","1","0","6","8","0","0","0","0","0","0","1","0","0","2","0"
"2022","4,754","Comercio al por menor de electrodomésticos y gasodomésticos, muebles y equipos de iluminación en establecimientos especializados","5","11","31","9","4","5","18","6","16","142","49","3","0","3","6","1","5","7","1","3","7","1"
"2022","4,755","Comercio al por menor de artículos y utensilios de uso doméstico en establecimientos especializados","1","13","33","13","8","5","53","8","22","121","95","9","0","4","7","8","2","3","0","0","6","5"
"2022","4,759","Comercio al por menor de otros artículos domésticos en establecimientos especializados","15","54","116","55","40","29","65","42","52","285","108","30","3","12","41","23","18","46","16","7","30","4"
"2022","4,761","Comercio al por menor de libros, periódicos, materiales y artículos de papelería y escritorio, en establecimientos especializados","6","41","87","44","37","52","42","39","50","222","82","35","0","13","57","12","11","25","24","10","37","4"
"2022","4,762","Comercio al por menor de artículos deportivos, en establecimientos especializados","1","10","26","6","2","4","20","7","4","61","27","2","0","0","3","1","2","2","1","1","1","4"
"2022","4,769","Comercio al por menor de otros artículos culturales y de entretenimiento n.c.p. en establecimientos especializados","0","3","11","7","2","1","10","0","2","49","17","2","0","1","1","3","2","5","1","1","0","0"
"2022","4,771","Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados","16","114","214","76","69","50","224","72","77","1,362","226","67","1","35","59","53","26","54","43","18","70","22"
"2022","4,772","Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados","4","17","33","12","12","6","31","10","13","381","36","11","0","6","12","10","7","10","4","4","8","2"
"2022","4,773","Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados","22","132","259","112","103","114","166","78","116","532","199","81","0","52","98","63","33","79","57","17","80","13"
"2022","4,774","Comercio al por menor de otros productos nuevos en establecimientos especializados","2","38","64","27","23","16","104","34","26","697","92","10","0","4","25","15","8","17","5","4","16","8"
"2022","4,775","Comercio al por menor de artículos de segunda mano","1","12","18","7","6","6","18","6","7","101","14","3","0","1","4","5","5","8","4","1","5","1"
"2022","4,781","Comercio al por menor de alimentos, bebidas y tabaco, en puestos de venta móviles","2","2","5","0","4","0","3","5","4","6","4","2","0","1","3","1","2","2","3","0","3","1"
"2022","4,782","Comercio al por menor de productos textiles, prendas de vestir y calzado, en puestos de venta móviles","0","9","8","3","3","5","11","2","3","55","12","4","0","3","4","2","1","3","3","0","4","1"
"2022","4,789","Comercio al por menor de otros productos en puestos de venta móviles","0","2","7","0","0","0","2","3","0","5","2","2","0","1","0","0","0","2","1","2","1","0"
"2022","4,791","Comercio al por menor realizado a través de internet","16","39","165","57","40","25","144","36","65","144","114","20","0","8","71","11","9","22","19","16","42","17"
"2022","4,792","Comercio al por menor realizado a través de casas de venta o por correo","0","1","5","1","0","3","2","2","1","7","3","0","0","0","1","0","0","0","0","0","1","0"
"2022","4,799","Otros tipos de comercio al por menor no realizado en establecimientos, puestos de venta o mercados","16","40","101","39","27","18","98","36","94","142","104","18","0","13","41","21","14","23","15","14","34","18"
"2022","4,911","Transporte férreo de pasajeros","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2022","4,912","Transporte férreo de carga","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","4,921","Transporte de pasajeros","7","16","34","20","21","6","25","48","24","59","55","4","0","0","8","7","10","4","1","4","4","6"
"2022","4,922","Transporte mixto","0","2","4","3","5","1","3","6","5","11","7","0","0","0","2","0","0","1","1","0","2","2"
"2022","4,923","Transporte de carga por carretera","10","43","87","32","66","15","105","84","38","123","89","13","0","9","59","17","14","12","16","8","29","14"
"2022","4,930","Transporte por tuberías","0","0","3","1","0","0","3","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
"2022","5,011","Transporte de pasajeros marítimo y de cabotaje","0","0","0","0","0","0","4","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0"
"2022","5,012","Transporte de carga marítimo y de cabotaje","0","1","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","5,022","Transporte fluvial de carga","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","5,111","Transporte aéreo nacional de pasajeros","1","0","3","0","0","0","4","2","0","4","4","0","0","0","0","0","1","0","0","2","1","0"
"2022","5,121","Transporte aéreo nacional de carga","0","0","1","0","0","0","1","6","0","4","5","0","0","0","0","0","0","0","0","0","0","0"
"2022","5,122","Transporte aéreo internacional de carga","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","5,210","Almacenamiento y depósito","1","1","4","0","2","0","4","3","2","23","1","0","0","0","1","1","1","2","0","1","0","0"
"2022","5,221","Actividades de estaciones, vías y servicios complementarios para el transporte terrestre","0","23","29","17","9","4","25","10","14","200","30","7","0","3","11","10","5","7","7","1","8","2"
"2022","5,222","Actividades de puertos y servicios complementarios para el transporte acuático","0","1","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"2022","5,223","Actividades de aeropuertos, servicios de navegación aérea y demás actividades conexas al transporte aéreo","0","0","0","0","0","0","2","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2022","5,224","Manipulación de carga","0","2","3","1","5","2","7","8","1","7","2","0","0","0","0","2","1","2","1","0","1","0"
"2022","5,229","Otras actividades complementarias al transporte","2","15","21","8","13","3","67","19","6","49","40","0","0","4","5","6","2","5","0","1","3","2"
"2022","5,310","Actividades postales nacionales","0","1","5","4","7","6","2","6","2","8","3","5","0","5","3","0","4","2","2","0","2","0"
"2022","5,320","Actividades de mensajería","1","13","44","20","17","11","15","16","13","36","23","12","1","8","15","4","3","10","2","4","10","2"
"2022","5,511","Alojamiento en hoteles","5","11","30","9","14","0","169","16","4","156","140","4","0","1","3","3","0","4","0","16","4","2"
"2022","5,512","Alojamiento en apartahoteles","1","1","13","3","1","0","57","2","3","10","13","0","0","0","4","0","0","1","1","4","0","2"
"2022","5,513","Alojamiento en centros vacacionales","0","1","0","1","0","0","7","0","0","3","3","0","0","0","0","0","1","0","1","2","0","0"
"2022","5,514","Alojamiento rural","1","0","9","5","0","0","20","6","2","9","7","0","1","0","1","0","4","2","0","15","4","1"
"2022","5,519","Otros tipos de alojamiento para visitantes","2","10","25","4","5","0","131","7","20","59","62","1","0","2","4","8","3","0","0","17","10","3"
"2022","5,520","Actividades de zonas de camping y parques para vehículos recreacionales","0","0","2","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","5,530","Servicio de estancia por horas","1","9","5","0","9","0","7","0","2","102","20","1","0","0","2","2","1","0","1","0","1","0"
"2022","5,590","Otros tipos de alojamiento n.c.p.","0","3","5","1","2","0","7","2","0","26","9","1","0","1","1","0","1","0","0","0","0","0"
"2022","5,611","Expendio a la mesa de comidas preparadas","23","160","260","137","109","40","549","143","132","569","404","55","6","26","106","64","31","68","29","52","72","25"
"2022","5,612","Expendio por autoservicio de comidas preparadas","3","19","29","13","11","9","57","18","14","73","52","5","0","2","10","4","1","6","6","3","11","2"
"2022","5,613","Expendio de comidas preparadas en cafeterías","1","50","73","25","47","15","87","52","41","322","133","18","1","16","32","12","18","22","13","12","26","2"
"2022","5,619","Otros tipos de expendio de comidas preparadas n.c.p.","10","103","133","69","63","40","100","76","68","148","101","53","1","28","58","32","13","38","45","15","54","10"
"2022","5,621","Catering para eventos","6","12","26","10","12","7","26","6","8","27","35","9","0","4","10","2","4","5","3","3","3","3"
"2022","5,629","Actividades de otros servicios de comidas","2","5","11","4","3","2","11","4","8","14","13","1","0","0","3","1","6","2","0","2","4","3"
"2022","5,630","Expendio de bebidas alcohólicas para el consumo dentro del establecimiento","27","190","156","132","106","87","197","68","43","367","155","117","4","94","82","55","57","85","86","20","80","7"
"2022","5,811","Edición de libros","0","2","9","1","3","0","10","1","2","4","9","0","0","0","2","1","0","1","0","1","1","0"
"2022","5,812","Edición de directorios y listas de correo","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","5,813","Edición de periódicos, revistas y otras publicaciones periódicas","0","1","3","0","1","0","14","0","1","6","5","0","0","0","2","1","0","0","0","1","1","1"
"2022","5,819","Otros trabajos de edición","0","2","0","1","0","1","2","2","0","17","1","3","0","1","1","1","0","0","0","0","0","2"
"2022","5,820","Edición de programas de informática (software)","0","1","16","5","2","1","66","3","1","7","26","1","0","0","7","0","1","1","1","1","5","1"
"2022","5,911","Actividades de producción de películas cinematográficas, videos, programas, anuncios y comerciales de televisión","5","2","18","9","3","2","58","5","15","22","24","1","0","1","3","2","0","0","2","4","1","2"
"2022","5,912","Actividades de postproducción de películas cinematográficas, videos, programas, anuncios y comerciales de televisión","0","0","4","1","1","0","7","1","0","1","2","0","0","0","0","0","0","1","1","0","2","0"
"2022","5,913","Actividades de distribución de películas cinematográficas, videos, programas, anuncios y comerciales de televisión","0","0","1","0","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","5,914","Actividades de exhibición de películas cinematográficas y videos","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","5,920","Actividades de grabación de sonido y edición de música","3","3","22","3","2","3","43","8","8","14","23","1","0","1","7","0","0","2","0","2","4","2"
"2022","6,010","Actividades de programación y transmisión en el servicio de radiodifusión sonora","0","0","1","1","0","0","8","0","1","2","12","1","0","0","1","1","0","1","1","0","0","0"
"2022","6,020","Actividades de programación y transmisión de televisión","0","0","2","1","0","1","4","1","0","3","1","0","0","0","0","2","0","0","0","0","0","0"
"2022","6,110","Actividades de telecomunicaciones alámbricas","0","3","6","6","3","2","9","5","4","7","6","2","0","0","6","0","2","2","0","2","6","1"
"2022","6,120","Actividades de telecomunicaciones inalámbricas","2","2","3","1","1","1","7","4","2","18","10","3","0","0","2","0","1","2","1","0","0","0"
"2022","6,130","Actividades de telecomunicación satelital","0","0","0","0","0","0","3","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0"
"2022","6,190","Otras actividades de telecomunicaciones","3","14","34","9","9","11","13","9","16","64","33","8","0","6","21","4","5","8","6","4","15","4"
"2022","6,201","Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)","13","43","151","58","21","12","524","59","80","92","174","12","1","9","41","16","13","33","11","38","40","20"
"2022","6,202","Actividades de consultoría informática y actividades de administración de instalaciones informáticas","8","11","67","16","11","3","209","25","23","50","80","8","0","1","15","5","7","7","3","8","17","10"
"2022","6,209","Otras actividades de tecnologías de información y actividades de servicios informáticos","4","9","31","8","2","0","88","11","17","37","35","6","0","1","6","1","7","8","2","1","9","5"
"2022","6,311","Procesamiento de datos, alojamiento (hosting) y actividades relacionadas","0","7","26","5","1","3","51","18","26","26","42","5","0","1","10","2","2","5","0","3","5","4"
"2022","6,312","Portales web","2","3","15","5","3","1","29","5","11","10","22","2","0","1","5","0","1","1","1","2","2","2"
"2022","6,391","Actividades de agencias de noticias","1","0","0","0","0","0","2","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
"2022","6,399","Otras actividades de servicios de información n.c.p.","0","0","7","0","1","2","23","6","3","8","10","0","0","0","4","0","0","2","0","1","1","1"
"2022","6,412","Bancos comerciales","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","6,421","Actividades de las corporaciones financieras","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"2022","6,422","Actividades de las compañías de financiamiento","0","1","2","0","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2022","6,431","Fideicomisos, fondos y entidades financieras similares","0","0","1","0","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2022","6,493","Actividades de compra de cartera o factoring","0","0","1","0","0","0","15","2","1","5","1","0","0","0","0","0","0","0","0","1","1","0"
"2022","6,494","Otras actividades de distribución de fondos","3","0","0","5","0","0","120","9","1","13","12","0","0","1","1","0","0","0","0","8","4","2"
"2022","6,496","Capitalización","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
