comuna,año,level_2,empresas
Santa Cruz,2020,43602,4
Santa Cruz,2020,43606,3
Santa Cruz,2020,43608,3
Santa Cruz,2020,43611,14
Santa Cruz,2020,43629,3
Santa Cruz,2020,43657,16
Santa Cruz,2020,43662,8
Santa Cruz,2020,43667,5
Santa Cruz,2020,43670,4
Santa Cruz,2020,43672,3
Santa Cruz,2020,43675,29
Santa Cruz,2020,43677,5
Santa Cruz,2021,43698,7
Santa Cruz,2021,43744,28
Santa Cruz,2021,43748,7
Santa Cruz,2021,43762,23
Santa Cruz,2021,43773,7
Santa Cruz,2021,43790,6
Santa Cruz,2021,43798,7
Santa Cruz,2021,43812,11
Santa Cruz,2021,43868,6
Santa Cruz,2021,43886,17
Santa Cruz,2021,43888,25
Santa Cruz,2021,43892,30
Santa Cruz,2021,43895,19
Santa Cruz,2021,43896,6
Santa Cruz,2021,43897,6
Santa Cruz,2021,43898,32
Santa Cruz,2021,43899,9
Santa Cruz,2021,43902,23
Santa Cruz,2021,43903,8
Santa Cruz,2021,43904,7
Santa Cruz,2021,43905,8
Santa Cruz,2021,43924,9
Santa Cruz,2021,43926,6
Santa Cruz,2021,43927,175
Santa Cruz,2021,43928,83
Santa Cruz,2021,43929,15
Santa Cruz,2021,43931,28
Santa Cruz,2021,43932,45
Santa Cruz,2021,43933,16
Santa Cruz,2021,43936,12
Santa Cruz,2021,43939,42
Santa Cruz,2021,43943,12
Santa Cruz,2021,43944,24
Santa Cruz,2021,43947,35
Santa Cruz,2021,43949,52
Santa Cruz,2021,43955,17
Santa Cruz,2021,43957,19
Santa Cruz,2021,43962,12
Santa Cruz,2021,43973,7
Santa Cruz,2021,43988,23
Santa Cruz,2021,43990,14
Santa Cruz,2021,43991,37
Santa Cruz,2021,43994,61
Santa Cruz,2021,44011,10
Santa Cruz,2021,44046,16
Santa Cruz,2021,44050,28
Santa Cruz,2021,44051,8
Santa Cruz,2021,44074,6
Santa Cruz,2021,44089,18
Santa Cruz,2021,44138,21
Santa Cruz,2021,44143,11
Santa Cruz,2021,44148,6
Santa Cruz,2021,44157,28
Santa Cruz,2021,44159,12
Santa Cruz,2022,44223,35
Santa Cruz,2022,44226,8
Santa Cruz,2022,44227,6
Santa Cruz,2022,44241,33
Santa Cruz,2022,44247,7
Santa Cruz,2022,44252,9
Santa Cruz,2022,44269,6
Santa Cruz,2022,44290,8
Santa Cruz,2022,44347,8
Santa Cruz,2022,44365,22
Santa Cruz,2022,44367,30
Santa Cruz,2022,44371,32
Santa Cruz,2022,44374,23
Santa Cruz,2022,44375,9
Santa Cruz,2022,44376,9
Santa Cruz,2022,44377,35
Santa Cruz,2022,44378,11
Santa Cruz,2022,44381,26
Santa Cruz,2022,44382,9
Santa Cruz,2022,44383,7
Santa Cruz,2022,44384,9
Santa Cruz,2022,44403,11
Santa Cruz,2022,44406,187
Santa Cruz,2022,44407,76
Santa Cruz,2022,44408,12
Santa Cruz,2022,44410,33
Santa Cruz,2022,44411,45
Santa Cruz,2022,44412,17
Santa Cruz,2022,44415,20
Santa Cruz,2022,44418,42
Santa Cruz,2022,44422,16
Santa Cruz,2022,44423,24
Santa Cruz,2022,44426,43
Santa Cruz,2022,44428,57
Santa Cruz,2022,44434,19
Santa Cruz,2022,44436,15
Santa Cruz,2022,44441,16
Santa Cruz,2022,44450,7
Santa Cruz,2022,44465,29
Santa Cruz,2022,44466,6
Santa Cruz,2022,44467,13
Santa Cruz,2022,44468,45
Santa Cruz,2022,44471,86
Santa Cruz,2022,44487,6
Santa Cruz,2022,44488,11
Santa Cruz,2022,44519,11
Santa Cruz,2022,44524,7
Santa Cruz,2022,44530,9
Santa Cruz,2022,44545,7
Santa Cruz,2022,44561,16
Santa Cruz,2022,44607,35
Santa Cruz,2022,44612,10
Santa Cruz,2022,44625,45
Santa Cruz,2022,44627,9
Santa Elena,2021,46044,3
Santa Elena,2021,46047,6
Santa Elena,2021,46070,3
Santa Elena,2021,46093,6
Santa Elena,2021,46111,6
Santa Elena,2021,46139,4
Santa Elena,2021,46142,3
Santa Elena,2021,46208,5
Santa Elena,2021,46237,6
Santa Elena,2021,46241,3
Santa Elena,2021,46244,3
Santa Elena,2021,46247,4
Santa Elena,2021,46248,3
Santa Elena,2021,46257,3
Santa Elena,2021,46263,5
Santa Elena,2021,46268,3
Santa Elena,2021,46271,6
Santa Elena,2021,46275,3
Santa Elena,2021,46276,24
Santa Elena,2021,46277,9
Santa Elena,2021,46280,4
Santa Elena,2021,46282,6
Santa Elena,2021,46285,4
Santa Elena,2021,46288,7
Santa Elena,2021,46293,4
Santa Elena,2021,46296,4
Santa Elena,2021,46297,3
Santa Elena,2021,46298,8
Santa Elena,2021,46304,3
Santa Elena,2021,46306,6
Santa Elena,2021,46329,9
Santa Elena,2021,46332,6
Santa Elena,2021,46333,3
Santa Elena,2021,46337,19
Santa Elena,2021,46339,7
Santa Elena,2021,46340,4
Santa Elena,2021,46342,3
Santa Elena,2021,46343,5
Santa Elena,2021,46360,4
Santa Elena,2021,46362,3
Santa Elena,2021,46375,14
Santa Elena,2021,46388,5
Santa Elena,2021,46392,12
Santa Elena,2021,46395,87
Santa Elena,2021,46396,10
Santa Elena,2021,46397,4
Santa Elena,2021,46398,3
Santa Elena,2021,46399,22
Santa Elena,2021,46400,16
Santa Elena,2021,46402,3
Santa Elena,2021,46403,4
Santa Elena,2021,46407,4
Santa Elena,2021,46409,3
Santa Elena,2021,46411,33
Santa Elena,2021,46431,5
Santa Elena,2021,46438,17
Santa Elena,2021,46463,4
Santa Elena,2021,46506,5
Santa Elena,2021,46508,4
Santa Elena,2022,46520,6
Santa Elena,2022,46521,8
Santa Elena,2022,46529,6
Santa Elena,2022,46530,11
Santa Elena,2022,46572,16
Santa Elena,2022,46575,7
Santa Elena,2022,46590,15
Santa Elena,2022,46716,29
Santa Elena,2022,46717,6
Santa Elena,2022,46720,18
Santa Elena,2022,46723,8
Santa Elena,2022,46726,9
Santa Elena,2022,46727,9
Santa Elena,2022,46734,8
Santa Elena,2022,46736,7
Santa Elena,2022,46747,8
Santa Elena,2022,46750,6
Santa Elena,2022,46754,7
Santa Elena,2022,46755,40
Santa Elena,2022,46756,14
Santa Elena,2022,46759,13
Santa Elena,2022,46760,7
Santa Elena,2022,46761,7
Santa Elena,2022,46764,6
Santa Elena,2022,46767,19
Santa Elena,2022,46771,7
Santa Elena,2022,46772,10
Santa Elena,2022,46775,18
Santa Elena,2022,46777,17
Santa Elena,2022,46783,16
Santa Elena,2022,46785,14
Santa Elena,2022,46790,8
Santa Elena,2022,46806,16
Santa Elena,2022,46809,15
Santa Elena,2022,46810,17
Santa Elena,2022,46814,52
Santa Elena,2022,46816,12
Santa Elena,2022,46817,15
Santa Elena,2022,46820,20
Santa Elena,2022,46837,38
Santa Elena,2022,46838,8
Santa Elena,2022,46849,8
Santa Elena,2022,46865,17
Santa Elena,2022,46868,175
Santa Elena,2022,46869,22
Santa Elena,2022,46870,17
Santa Elena,2022,46872,43
Santa Elena,2022,46873,44
Santa Elena,2022,46874,7
Santa Elena,2022,46875,10
Santa Elena,2022,46879,13
Santa Elena,2022,46881,10
Santa Elena,2022,46883,34
Santa Elena,2022,46894,6
Santa Elena,2022,46895,8
Santa Elena,2022,46903,6
Santa Elena,2022,46910,28
Santa Elena,2022,46930,7
Santa Elena,2022,46933,9
Santa Elena,2022,46937,6
Santa Elena,2022,46951,9
Santa Elena,2022,46974,22
Santa Elena,2022,46976,9
Sin Georreferenciar,2018,49345,101
Sin Georreferenciar,2018,49386,169
Sin Georreferenciar,2018,49405,358
Sin Georreferenciar,2018,49455,75
Sin Georreferenciar,2018,49511,99
Sin Georreferenciar,2018,49530,349
Sin Georreferenciar,2018,49534,264
Sin Georreferenciar,2018,49537,103
Sin Georreferenciar,2018,49538,72
Sin Georreferenciar,2018,49540,280
Sin Georreferenciar,2018,49541,90
Sin Georreferenciar,2018,49544,106
Sin Georreferenciar,2018,49545,78
Sin Georreferenciar,2018,49550,65
Sin Georreferenciar,2018,49561,70
Sin Georreferenciar,2018,49564,69
Sin Georreferenciar,2018,49568,90
Sin Georreferenciar,2018,49569,842
Sin Georreferenciar,2018,49570,271
Sin Georreferenciar,2018,49571,99
Sin Georreferenciar,2018,49573,120
Sin Georreferenciar,2018,49574,97
Sin Georreferenciar,2018,49575,110
Sin Georreferenciar,2018,49578,108
Sin Georreferenciar,2018,49581,159
Sin Georreferenciar,2018,49585,126
Sin Georreferenciar,2018,49586,128
Sin Georreferenciar,2018,49589,324
Sin Georreferenciar,2018,49591,277
Sin Georreferenciar,2018,49592,123
Sin Georreferenciar,2018,49597,125
Sin Georreferenciar,2018,49599,225
Sin Georreferenciar,2018,49602,65
Sin Georreferenciar,2018,49604,102
Sin Georreferenciar,2018,49629,373
Sin Georreferenciar,2018,49631,136
Sin Georreferenciar,2018,49632,241
Sin Georreferenciar,2018,49635,296
Sin Georreferenciar,2018,49652,162
Sin Georreferenciar,2018,49653,77
Sin Georreferenciar,2018,49679,220
Sin Georreferenciar,2018,49682,797
Sin Georreferenciar,2018,49683,156
Sin Georreferenciar,2018,49684,106
Sin Georreferenciar,2018,49685,83
Sin Georreferenciar,2018,49686,218
Sin Georreferenciar,2018,49687,315
Sin Georreferenciar,2018,49688,270
Sin Georreferenciar,2018,49692,185
Sin Georreferenciar,2018,49694,79
Sin Georreferenciar,2018,49697,224
Sin Georreferenciar,2018,49721,66
Sin Georreferenciar,2018,49724,210
Sin Georreferenciar,2018,49746,85
Sin Georreferenciar,2018,49786,307
Sin Georreferenciar,2018,49788,71
Sin Georreferenciar,2019,49808,111
Sin Georreferenciar,2019,49850,182
Sin Georreferenciar,2019,49869,377
Sin Georreferenciar,2019,49919,82
Sin Georreferenciar,2019,49966,62
Sin Georreferenciar,2019,49975,99
Sin Georreferenciar,2019,49995,362
Sin Georreferenciar,2019,49999,309
Sin Georreferenciar,2019,50002,101
Sin Georreferenciar,2019,50003,78
Sin Georreferenciar,2019,50005,280
Sin Georreferenciar,2019,50006,116
Sin Georreferenciar,2019,50009,105
Sin Georreferenciar,2019,50010,77
Sin Georreferenciar,2019,50015,66
Sin Georreferenciar,2019,50026,69
Sin Georreferenciar,2019,50029,73
Sin Georreferenciar,2019,50034,94
Sin Georreferenciar,2019,50035,903
Sin Georreferenciar,2019,50036,299
Sin Georreferenciar,2019,50037,117
Sin Georreferenciar,2019,50039,137
Sin Georreferenciar,2019,50040,100
Sin Georreferenciar,2019,50041,110
Sin Georreferenciar,2019,50044,98
Sin Georreferenciar,2019,50047,180
Sin Georreferenciar,2019,50051,132
Sin Georreferenciar,2019,50052,137
Sin Georreferenciar,2019,50055,316
Sin Georreferenciar,2019,50056,71
Sin Georreferenciar,2019,50057,290
Sin Georreferenciar,2019,50058,117
Sin Georreferenciar,2019,50063,142
Sin Georreferenciar,2019,50065,237
Sin Georreferenciar,2019,50068,72
Sin Georreferenciar,2019,50070,133
Sin Georreferenciar,2019,50095,385
Sin Georreferenciar,2019,50097,141
Sin Georreferenciar,2019,50098,221
Sin Georreferenciar,2019,50101,324
Sin Georreferenciar,2019,50118,206
Sin Georreferenciar,2019,50119,87
Sin Georreferenciar,2019,50145,233
Sin Georreferenciar,2019,50148,875
Sin Georreferenciar,2019,50149,168
Sin Georreferenciar,2019,50150,101
Sin Georreferenciar,2019,50151,71
Sin Georreferenciar,2019,50152,269
Sin Georreferenciar,2019,50153,343
Sin Georreferenciar,2019,50154,295
Sin Georreferenciar,2019,50158,212
Sin Georreferenciar,2019,50160,77
Sin Georreferenciar,2019,50162,235
Sin Georreferenciar,2019,50173,67
Sin Georreferenciar,2019,50174,66
Sin Georreferenciar,2019,50186,85
Sin Georreferenciar,2019,50189,261
Sin Georreferenciar,2019,50212,99
Sin Georreferenciar,2019,50235,97
Sin Georreferenciar,2019,50253,350
Sin Georreferenciar,2019,50255,71
Sin Georreferenciar,2020,50277,114
Sin Georreferenciar,2020,50319,179
Sin Georreferenciar,2020,50338,365
Sin Georreferenciar,2020,50388,77
Sin Georreferenciar,2020,50444,99
Sin Georreferenciar,2020,50464,334
Sin Georreferenciar,2020,50468,283
Sin Georreferenciar,2020,50471,88
Sin Georreferenciar,2020,50472,69
Sin Georreferenciar,2020,50474,198
Sin Georreferenciar,2020,50475,97
Sin Georreferenciar,2020,50478,94
Sin Georreferenciar,2020,50479,78
Sin Georreferenciar,2020,50484,82
Sin Georreferenciar,2020,50490,81
Sin Georreferenciar,2020,50498,72
Sin Georreferenciar,2020,50502,98
Sin Georreferenciar,2020,50503,815
Sin Georreferenciar,2020,50504,283
Sin Georreferenciar,2020,50505,103
Sin Georreferenciar,2020,50507,125
Sin Georreferenciar,2020,50508,111
Sin Georreferenciar,2020,50509,99
Sin Georreferenciar,2020,50512,114
Sin Georreferenciar,2020,50515,149
Sin Georreferenciar,2020,50519,107
Sin Georreferenciar,2020,50520,120
Sin Georreferenciar,2020,50523,280
Sin Georreferenciar,2020,50525,275
Sin Georreferenciar,2020,50526,104
Sin Georreferenciar,2020,50531,177
Sin Georreferenciar,2020,50533,176
Sin Georreferenciar,2020,50537,125
Sin Georreferenciar,2020,50562,326
Sin Georreferenciar,2020,50564,111
Sin Georreferenciar,2020,50565,197
Sin Georreferenciar,2020,50568,201
Sin Georreferenciar,2020,50585,237
Sin Georreferenciar,2020,50586,107
Sin Georreferenciar,2020,50614,245
Sin Georreferenciar,2020,50617,862
Sin Georreferenciar,2020,50618,164
Sin Georreferenciar,2020,50619,99
Sin Georreferenciar,2020,50620,77
Sin Georreferenciar,2020,50621,274
Sin Georreferenciar,2020,50622,354
Sin Georreferenciar,2020,50623,314
Sin Georreferenciar,2020,50627,195
Sin Georreferenciar,2020,50629,71
Sin Georreferenciar,2020,50631,223
Sin Georreferenciar,2020,50642,70
Sin Georreferenciar,2020,50643,64
Sin Georreferenciar,2020,50658,248
Sin Georreferenciar,2020,50682,106
Sin Georreferenciar,2020,50704,69
Sin Georreferenciar,2020,50722,314
Sin Georreferenciar,2020,50724,89
Sin Georreferenciar,2021,50745,6
Sin Georreferenciar,2021,50791,3
Sin Georreferenciar,2021,50804,3
Sin Georreferenciar,2021,50809,5
Sin Georreferenciar,2021,50935,7
Sin Georreferenciar,2021,50955,3
Sin Georreferenciar,2021,50969,3
Sin Georreferenciar,2021,50974,16
Sin Georreferenciar,2021,50979,3
Sin Georreferenciar,2021,50980,4
Sin Georreferenciar,2021,50996,5
Sin Georreferenciar,2021,50997,3
Sin Georreferenciar,2021,51004,4
Sin Georreferenciar,2021,51035,5
Sin Georreferenciar,2021,51038,4
Sin Georreferenciar,2021,51058,5
Sin Georreferenciar,2021,51093,15
Sin Georreferenciar,2021,51094,3
Sin Georreferenciar,2021,51096,4
Sin Georreferenciar,2021,51098,7
Sin Georreferenciar,2021,51101,4
Sin Georreferenciar,2021,51105,6
Sin Georreferenciar,2021,51109,5
Sin Georreferenciar,2021,51136,6
Sin Georreferenciar,2021,51161,3
Sin Georreferenciar,2021,51204,4
Sin Georreferenciar,2022,51228,16
Sin Georreferenciar,2022,51234,6
Sin Georreferenciar,2022,51270,7
Sin Georreferenciar,2022,51288,25
Sin Georreferenciar,2022,51316,8
Sin Georreferenciar,2022,51394,6
Sin Georreferenciar,2022,51414,30
Sin Georreferenciar,2022,51418,17
Sin Georreferenciar,2022,51422,8
Sin Georreferenciar,2022,51424,15
Sin Georreferenciar,2022,51425,6
Sin Georreferenciar,2022,51427,7
Sin Georreferenciar,2022,51428,6
Sin Georreferenciar,2022,51429,11
Sin Georreferenciar,2022,51433,9
Sin Georreferenciar,2022,51440,6
Sin Georreferenciar,2022,51451,7
Sin Georreferenciar,2022,51452,8
Sin Georreferenciar,2022,51453,24
Sin Georreferenciar,2022,51454,9
Sin Georreferenciar,2022,51458,6
Sin Georreferenciar,2022,51459,7
Sin Georreferenciar,2022,51462,7
Sin Georreferenciar,2022,51473,22
Sin Georreferenciar,2022,51475,13
Sin Georreferenciar,2022,51476,8
Sin Georreferenciar,2022,51481,17
Sin Georreferenciar,2022,51483,18
Sin Georreferenciar,2022,51486,6
Sin Georreferenciar,2022,51488,14
Sin Georreferenciar,2022,51512,25
Sin Georreferenciar,2022,51515,10
Sin Georreferenciar,2022,51518,7
Sin Georreferenciar,2022,51535,20
Sin Georreferenciar,2022,51536,10
Sin Georreferenciar,2022,51563,22
Sin Georreferenciar,2022,51566,94
Sin Georreferenciar,2022,51567,15
Sin Georreferenciar,2022,51568,14
Sin Georreferenciar,2022,51569,6
Sin Georreferenciar,2022,51570,25
Sin Georreferenciar,2022,51571,40
Sin Georreferenciar,2022,51572,10
Sin Georreferenciar,2022,51573,24
Sin Georreferenciar,2022,51577,17
Sin Georreferenciar,2022,51579,10
Sin Georreferenciar,2022,51581,14
Sin Georreferenciar,2022,51605,7
Sin Georreferenciar,2022,51608,26
Sin Georreferenciar,2022,51625,6
Sin Georreferenciar,2022,51631,6
Sin Georreferenciar,2022,51635,8
Sin Georreferenciar,2022,51649,9
Sin Georreferenciar,2022,51672,11
Sin Georreferenciar,2022,51674,6
Villa Hermosa,2018,47031,7
Villa Hermosa,2018,47037,37
Villa Hermosa,2018,47040,10
Villa Hermosa,2018,47041,6
Villa Hermosa,2018,47050,6
Villa Hermosa,2018,47056,46
Villa Hermosa,2018,47062,8
Villa Hermosa,2018,47063,6
Villa Hermosa,2018,47073,7
Villa Hermosa,2018,47084,6
Villa Hermosa,2018,47106,7
Villa Hermosa,2018,47153,9
Villa Hermosa,2018,47159,6
Villa Hermosa,2018,47162,9
Villa Hermosa,2018,47181,46
Villa Hermosa,2018,47185,27
Villa Hermosa,2018,47188,19
Villa Hermosa,2018,47189,7
Villa Hermosa,2018,47190,9
Villa Hermosa,2018,47191,48
Villa Hermosa,2018,47192,27
Villa Hermosa,2018,47195,8
Villa Hermosa,2018,47196,7
Villa Hermosa,2018,47219,9
Villa Hermosa,2018,47220,204
Villa Hermosa,2018,47221,72
Villa Hermosa,2018,47222,15
Villa Hermosa,2018,47224,30
Villa Hermosa,2018,47225,23
Villa Hermosa,2018,47226,10
Villa Hermosa,2018,47229,18
Villa Hermosa,2018,47232,46
Villa Hermosa,2018,47234,8
Villa Hermosa,2018,47236,20
Villa Hermosa,2018,47237,20
Villa Hermosa,2018,47240,37
Villa Hermosa,2018,47241,6
Villa Hermosa,2018,47242,52
Villa Hermosa,2018,47243,9
Villa Hermosa,2018,47248,9
Villa Hermosa,2018,47250,26
Villa Hermosa,2018,47255,10
Villa Hermosa,2018,47265,9
Villa Hermosa,2018,47271,6
Villa Hermosa,2018,47280,34
Villa Hermosa,2018,47281,8
Villa Hermosa,2018,47282,19
Villa Hermosa,2018,47283,37
Villa Hermosa,2018,47286,70
Villa Hermosa,2018,47302,13
Villa Hermosa,2018,47303,8
Villa Hermosa,2018,47330,7
Villa Hermosa,2018,47333,10
Villa Hermosa,2018,47338,20
Villa Hermosa,2018,47339,14
Villa Hermosa,2018,47343,12
Villa Hermosa,2018,47345,7
Villa Hermosa,2018,47348,7
Villa Hermosa,2018,47359,9
Villa Hermosa,2018,47367,6
Villa Hermosa,2018,47372,9
Villa Hermosa,2018,47375,22
Villa Hermosa,2018,47401,6
Villa Hermosa,2018,47419,10
Villa Hermosa,2018,47424,13
Villa Hermosa,2018,47429,6
Villa Hermosa,2018,47437,46
Villa Hermosa,2018,47439,10
Villa Hermosa,2019,47495,6
Villa Hermosa,2019,47501,31
Villa Hermosa,2019,47504,8
Villa Hermosa,2019,47505,6
Villa Hermosa,2019,47514,9
Villa Hermosa,2019,47520,52
Villa Hermosa,2019,47526,7
Villa Hermosa,2019,47527,8
Villa Hermosa,2019,47548,6
Villa Hermosa,2019,47570,16
Villa Hermosa,2019,47617,10
Villa Hermosa,2019,47626,7
Villa Hermosa,2019,47646,44
Villa Hermosa,2019,47647,6
Villa Hermosa,2019,47650,28
Villa Hermosa,2019,47653,24
Villa Hermosa,2019,47655,10
Villa Hermosa,2019,47656,49
Villa Hermosa,2019,47657,24
Villa Hermosa,2019,47660,10
Villa Hermosa,2019,47661,7
Villa Hermosa,2019,47663,6
Villa Hermosa,2019,47672,7
Villa Hermosa,2019,47686,216
Villa Hermosa,2019,47687,66
Villa Hermosa,2019,47688,19
Villa Hermosa,2019,47690,31
Villa Hermosa,2019,47691,20
Villa Hermosa,2019,47692,13
Villa Hermosa,2019,47695,17
Villa Hermosa,2019,47698,45
Villa Hermosa,2019,47702,23
Villa Hermosa,2019,47703,25
Villa Hermosa,2019,47706,37
Villa Hermosa,2019,47708,53
Villa Hermosa,2019,47709,10
Villa Hermosa,2019,47714,13
Villa Hermosa,2019,47716,21
Villa Hermosa,2019,47721,14
Villa Hermosa,2019,47731,7
Villa Hermosa,2019,47737,7
Villa Hermosa,2019,47746,29
Villa Hermosa,2019,47747,8
Villa Hermosa,2019,47748,19
Villa Hermosa,2019,47749,49
Villa Hermosa,2019,47752,71
Villa Hermosa,2019,47768,9
Villa Hermosa,2019,47769,13
Villa Hermosa,2019,47799,14
Villa Hermosa,2019,47804,15
Villa Hermosa,2019,47805,12
Villa Hermosa,2019,47809,12
Villa Hermosa,2019,47813,7
Villa Hermosa,2019,47824,10
Villa Hermosa,2019,47825,7
Villa Hermosa,2019,47832,7
Villa Hermosa,2019,47837,9
Villa Hermosa,2019,47840,24
Villa Hermosa,2019,47886,16
Villa Hermosa,2019,47891,7
Villa Hermosa,2019,47896,8
Villa Hermosa,2019,47904,45
Villa Hermosa,2019,47906,10
Villa Hermosa,2020,47970,32
Villa Hermosa,2020,47973,8
Villa Hermosa,2020,47974,7
Villa Hermosa,2020,47989,35
Villa Hermosa,2020,48039,9
Villa Hermosa,2020,48086,13
Villa Hermosa,2020,48095,7
Villa Hermosa,2020,48115,37
Villa Hermosa,2020,48119,28
Villa Hermosa,2020,48122,19
Villa Hermosa,2020,48124,8
Villa Hermosa,2020,48125,38
Villa Hermosa,2020,48126,21
Villa Hermosa,2020,48129,13
Villa Hermosa,2020,48130,6
Villa Hermosa,2020,48131,7
Villa Hermosa,2020,48135,6
Villa Hermosa,2020,48137,6
Villa Hermosa,2020,48154,180
Villa Hermosa,2020,48155,67
Villa Hermosa,2020,48156,20
Villa Hermosa,2020,48158,20
Villa Hermosa,2020,48159,18
Villa Hermosa,2020,48160,13
Villa Hermosa,2020,48163,12
Villa Hermosa,2020,48166,45
Villa Hermosa,2020,48170,16
Villa Hermosa,2020,48171,24
Villa Hermosa,2020,48174,32
Villa Hermosa,2020,48176,56
Villa Hermosa,2020,48177,9
Villa Hermosa,2020,48182,14
Villa Hermosa,2020,48184,18
Villa Hermosa,2020,48188,12
Villa Hermosa,2020,48198,8
Villa Hermosa,2020,48213,30
Villa Hermosa,2020,48214,6
Villa Hermosa,2020,48215,15
Villa Hermosa,2020,48216,36
Villa Hermosa,2020,48219,45
Villa Hermosa,2020,48235,7
Villa Hermosa,2020,48236,15
Villa Hermosa,2020,48237,9
Villa Hermosa,2020,48238,6
Villa Hermosa,2020,48268,17
Villa Hermosa,2020,48273,11
Villa Hermosa,2020,48274,14
Villa Hermosa,2020,48278,7
Villa Hermosa,2020,48280,7
Villa Hermosa,2020,48282,6
Villa Hermosa,2020,48283,6
Villa Hermosa,2020,48293,8
Villa Hermosa,2020,48294,8
Villa Hermosa,2020,48301,9
Villa Hermosa,2020,48309,23
Villa Hermosa,2020,48355,17
Villa Hermosa,2020,48365,6
Villa Hermosa,2020,48373,44
Villa Hermosa,2020,48375,12
Villa Hermosa,2021,48396,13
Villa Hermosa,2021,48442,49
Villa Hermosa,2021,48445,25
Villa Hermosa,2021,48455,13
Villa Hermosa,2021,48460,97
Villa Hermosa,2021,48510,19
Villa Hermosa,2021,48566,18
Villa Hermosa,2021,48586,91
Villa Hermosa,2021,48590,60
Villa Hermosa,2021,48593,33
Villa Hermosa,2021,48596,73
Villa Hermosa,2021,48597,31
Villa Hermosa,2021,48600,24
Villa Hermosa,2021,48601,17
Villa Hermosa,2021,48604,13
Villa Hermosa,2021,48606,20
Villa Hermosa,2021,48612,22
Villa Hermosa,2021,48624,17
Villa Hermosa,2021,48625,244
Villa Hermosa,2021,48626,102
Villa Hermosa,2021,48627,24
Villa Hermosa,2021,48629,41
Villa Hermosa,2021,48630,35
Villa Hermosa,2021,48631,20
Villa Hermosa,2021,48634,16
Villa Hermosa,2021,48637,65
Villa Hermosa,2021,48641,26
Villa Hermosa,2021,48642,37
Villa Hermosa,2021,48645,77
Villa Hermosa,2021,48647,94
Villa Hermosa,2021,48648,24
Villa Hermosa,2021,48653,44
Villa Hermosa,2021,48655,35
Villa Hermosa,2021,48660,26
Villa Hermosa,2021,48678,13
Villa Hermosa,2021,48686,89
Villa Hermosa,2021,48688,30
Villa Hermosa,2021,48689,49
Villa Hermosa,2021,48692,76
Villa Hermosa,2021,48708,15
Villa Hermosa,2021,48709,37
Villa Hermosa,2021,48710,20
Villa Hermosa,2021,48741,44
Villa Hermosa,2021,48744,209
Villa Hermosa,2021,48745,21
Villa Hermosa,2021,48746,26
Villa Hermosa,2021,48747,16
Villa Hermosa,2021,48748,49
Villa Hermosa,2021,48749,77
Villa Hermosa,2021,48752,33
Villa Hermosa,2021,48756,41
Villa Hermosa,2021,48758,15
Villa Hermosa,2021,48760,35
Villa Hermosa,2021,48766,13
Villa Hermosa,2021,48772,17
Villa Hermosa,2021,48787,70
Villa Hermosa,2021,48812,16
Villa Hermosa,2021,48831,15
Villa Hermosa,2021,48836,27
Villa Hermosa,2021,48855,68
Villa Hermosa,2021,48857,20
Villa Hermosa,2022,48921,45
Villa Hermosa,2022,48924,23
Villa Hermosa,2022,48925,16
Villa Hermosa,2022,48933,11
Villa Hermosa,2022,48939,91
Villa Hermosa,2022,48988,19
Villa Hermosa,2022,49036,12
Villa Hermosa,2022,49045,16
Villa Hermosa,2022,49065,81
Villa Hermosa,2022,49069,59
Villa Hermosa,2022,49072,29
Villa Hermosa,2022,49073,15
Villa Hermosa,2022,49075,68
Villa Hermosa,2022,49076,24
Villa Hermosa,2022,49079,18
Villa Hermosa,2022,49080,12
Villa Hermosa,2022,49081,12
Villa Hermosa,2022,49082,11
Villa Hermosa,2022,49085,11
Villa Hermosa,2022,49088,12
Villa Hermosa,2022,49091,13
Villa Hermosa,2022,49099,12
Villa Hermosa,2022,49103,13
Villa Hermosa,2022,49104,230
Villa Hermosa,2022,49105,100
Villa Hermosa,2022,49106,25
Villa Hermosa,2022,49108,42
Villa Hermosa,2022,49109,33
Villa Hermosa,2022,49110,15
Villa Hermosa,2022,49113,20
Villa Hermosa,2022,49116,58
Villa Hermosa,2022,49120,30
Villa Hermosa,2022,49121,37
Villa Hermosa,2022,49124,70
Villa Hermosa,2022,49126,80
Villa Hermosa,2022,49127,16
Villa Hermosa,2022,49132,42
Villa Hermosa,2022,49134,34
Villa Hermosa,2022,49139,29
Villa Hermosa,2022,49163,72
Villa Hermosa,2022,49164,11
Villa Hermosa,2022,49165,26
Villa Hermosa,2022,49166,54
Villa Hermosa,2022,49169,80
Villa Hermosa,2022,49185,15
Villa Hermosa,2022,49186,40
Villa Hermosa,2022,49187,17
Villa Hermosa,2022,49214,15
Villa Hermosa,2022,49217,124
Villa Hermosa,2022,49218,28
Villa Hermosa,2022,49219,18
Villa Hermosa,2022,49220,14
Villa Hermosa,2022,49221,35
Villa Hermosa,2022,49222,41
Villa Hermosa,2022,49223,15
Villa Hermosa,2022,49224,30
Villa Hermosa,2022,49228,33
Villa Hermosa,2022,49232,19
Villa Hermosa,2022,49238,11
Villa Hermosa,2022,49243,20
Villa Hermosa,2022,49244,18
Villa Hermosa,2022,49259,44
Villa Hermosa,2022,49305,32
Villa Hermosa,2022,49323,85
Villa Hermosa,2022,49325,18
